Date,Org_Code,Parent_Org,Org_Name,AE_atte_Type1,AE_atte_Type2,AE_atte_Other,No_att_over_4hrs_Type1,No_att_over_4hrs_Type2,No_att_over_4hrs_Other,4to12hs_to_admis,More12hs_to_admis,Emg_Admis_AE_Type1,Emg_Admis_AE_Type2,Emg_Admis_AE_Other
2022-03-31,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2014,0,0,52,0,0,0,0,0
2022-03-31,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1344,0,0,0,0,0,0,0,0
2022-03-31,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,4407,0,0,0,0,0,0,0,0
2022-03-31,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8537,0,0,3176,0,0,377,0,2524,0,0
2022-03-31,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6081,0,0,32,0,0,0,0,0
2022-03-31,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,7702,0,0,0,0,0,0,0,0
2022-03-31,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,2110,0,0,0,0,0,0,0,0
2022-03-31,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,160,0,0,0,0,0,0,0,0
2022-03-31,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1357,0,0,0,0,0,0,0,0
2022-03-31,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,453,0,0,0,0,0,0,0,0
2022-03-31,RBZ,NHS ENGLAND SOUTH WEST ,NORTHERN DEVON HEALTHCARE NHS TRUST,4279,0,0,1291,0,0,351,22,1070,0,0
2022-03-31,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5119,0,9536,2880,0,315,363,759,1636,0,21
2022-03-31,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8445,671,2325,0,0,0,1816,0,3223,0,0
2022-03-31,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,18
2022-03-31,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,7043,0,720,2922,0,4,619,0,1528,0,0
2022-03-31,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3198,0,0,273,0,0,0,0,0
2022-03-31,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5764,0,3358,2054,0,25,938,5,1667,0,0
2022-03-31,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5213,0,0,0,0,0,0,0,0
2022-03-31,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7486,0,0,281,0,0,0,0,0
2022-03-31,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,346,0,0,0,0,0,0,0,0
2022-03-31,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2911,0,0,104,0,0,0,0,0
2022-03-31,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,3064,0,0,127,0,0,0,0,0
2022-03-31,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,6001,0,0,1065,0,0,0,0,1022,0,0
2022-03-31,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1169,0,0,0,0,0,0,0,0
2022-03-31,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12429,0,0,3915,0,0,293,20,1558,0,0
2022-03-31,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1504,0,0,0,0,0,0,0,0
2022-03-31,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1076,0,0,0,0,0,0,0,0
2022-03-31,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5930,0,0,2416,0,0,176,390,1311,0,0
2022-03-31,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15102,0,9608,7788,0,2006,1725,296,3805,0,0
2022-03-31,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4734,0,0,541,0,0,0,0,0
2022-03-31,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10299,0,866,3031,0,0,1462,0,2458,0,0
2022-03-31,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0,0,213,0,0,0,0,0,0,0,0
2022-03-31,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3391,0,0,775,0,0,0,0,0
2022-03-31,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2547,0,0,261,0,0,0,0,0
2022-03-31,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1270,0,0,54,0,0,0,0,0
2022-03-31,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5339,0,0,8,0,0,0,0,0
2022-03-31,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13408,1081,1215,0,0,0,964,74,3826,8,0
2022-03-31,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2793,0,0,1,0,0,0,0,0
2022-03-31,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11381,0,1149,3251,0,3,1035,2,2650,0,13
2022-03-31,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19737,0,0,0,0,0,1290,0,4969,0,0
2022-03-31,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6083,0,1143,2630,0,1,457,362,1524,0,0
2022-03-31,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6626,0,8521,3351,0,162,521,180,1694,0,0
2022-03-31,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1209,0,0,3,0,0,0,0,3
2022-03-31,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,717,0,0,5,0,0,0,0,0
2022-03-31,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15416,0,0,4001,0,0,724,1,3018,0,0
2022-03-31,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,1106,0,0,0,0,0,0,0,0
2022-03-31,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2433,0,0,4,4,0,0,0,0
2022-03-31,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,72,0,0,0,0,0,0,0,0
2022-03-31,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2552,0,0,0,0,0,0,0,0
2022-03-31,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1609,0,0,10,0,0,0,0,0
2022-03-31,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,737,0,0,19,0,0,0,0,0
2022-03-31,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5421,0,0,187,0,0,0,0,0
2022-03-31,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11808,1426,6936,4227,22,387,488,0,4346,26,0
2022-03-31,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5041,0,2725,3179,0,27,571,202,1717,0,0
2022-03-31,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6019,0,6136,3029,0,559,757,19,1506,0,0
2022-03-31,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7944,0,3699,2743,0,138,603,5,2935,0,0
2022-03-31,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6339,0,0,2272,0,0,0,0,1076,0,0
2022-03-31,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5383,0,298,494,0,0,2,0,923,0,0
2022-03-31,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7300,0,2786,3465,0,3,621,120,2168,0,0
2022-03-31,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7263,0,0,2298,0,0,413,0,2002,0,0
2022-03-31,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11855,1646,7037,5896,87,172,1215,0,3201,93,12
2022-03-31,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8546,0,1647,3282,0,4,877,240,2148,0,0
2022-03-31,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13439,0,3746,5090,0,1,1132,24,2808,0,477
2022-03-31,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18629,0,10824,9154,0,0,1837,356,3808,0,0
2022-03-31,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4144,0,0,32,0,0,0,0,0
2022-03-31,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12181,0,4893,5945,0,7,998,241,3247,0,0
2022-03-31,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10971,0,6969,4859,0,646,812,809,4306,0,15
2022-03-31,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0
2022-03-31,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,185,0,0,3,0,0,0,0,0
2022-03-31,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2039,0,0,37,0,0,0,0,0
2022-03-31,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4825,0,0,893,0,0,0,0,0
2022-03-31,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,132,0,0,1,0,0,0,0,0
2022-03-31,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,114,0,0,0,0,0,0,0,0
2022-03-31,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,9,0,0,0,0,0,0,0,0
2022-03-31,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,455,0,0,0,0,0,0,0,0
2022-03-31,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,51,0,0,0,0,0,0,0,0
2022-03-31,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1392,0,0,3,0,0,0,0,0
2022-03-31,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2571,0,0,92,0,0,0,0,0
2022-03-31,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16809,0,5262,0,0,0,96,2,4410,0,0
2022-03-31,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12000,0,5106,7482,0,1350,810,502,3053,0,100
2022-03-31,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4629,0,0,2108,0,0,356,78,960,0,0
2022-03-31,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10196,0,5044,2572,0,455,742,49,3493,0,1
2022-03-31,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13490,0,6649,3981,0,462,937,99,5686,0,0
2022-03-31,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,5931,0,1532,1842,0,38,659,0,1486,0,0
2022-03-31,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10369,0,8101,6074,0,1,1194,351,2311,0,0
2022-03-31,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11644,0,273,4480,0,0,1128,1,3493,0,0
2022-03-31,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4138,287,1536,1456,0,0,490,0,1195,0,0
2022-03-31,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5496,0,0,0,0,0,0,0,8,0
2022-03-31,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8355,0,6432,3407,0,979,966,75,2568,0,0
2022-03-31,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",9113,0,5052,4208,0,33,1015,125,2312,0,0
2022-03-31,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13035,1563,6256,3733,84,0,348,0,3577,19,1
2022-03-31,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8987,0,10089,1614,0,293,0,0,5106,0,45
2022-03-31,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,16553,0,13346,9223,0,2112,1430,183,4254,0,251
2022-03-31,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10618,0,0,3855,0,0,619,4,1931,0,0
2022-03-31,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10531,0,4912,4511,0,45,1193,9,2359,0,141
2022-03-31,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3809,0,10854,0,0,0,300,0,1479,0,505
2022-03-31,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21182,1816,0,10167,110,0,1675,906,4425,1,0
2022-03-31,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16258,1687,190,0,0,0,959,611,4070,0,0
2022-03-31,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,19164,0,4600,0,0,0,1564,3,4045,0,171
2022-03-31,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10811,0,1878,5694,0,167,2225,307,2980,0,45
2022-03-31,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1159,0,0,24,0,0,0,0,0
2022-03-31,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6302,0,0,160,0,0,0,0,0
2022-03-31,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3952,0,0,80,0,0,0,0,0
2022-03-31,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1824,0,0,0,0,0,0,0,0
2022-03-31,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,809,0,0,0,0,0,0,0,0
2022-03-31,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7362,0,0,455,0,0,0,0,0
2022-03-31,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3233,0,2038,1302,0,0,566,34,1158,0,0
2022-03-31,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12046,0,16727,5649,0,2480,1507,33,5849,0,0
2022-03-31,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6462,0,41,2263,0,1,31,0,2455,0,2
2022-03-31,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5247,0,0,1171,0,0,179,0,1657,0,0
2022-03-31,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30647,0,2234,10444,0,270,2274,9,8577,0,209
2022-03-31,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8796,499,7765,4285,12,1172,747,483,1753,0,0
2022-03-31,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7284,0,2455,4266,0,35,961,167,2556,0,0
2022-03-31,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9429,410,8107,4877,0,435,955,696,3690,6,0
2022-03-31,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4876,0,691,2123,0,0,328,25,1188,0,0
2022-03-31,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14310,0,9542,6108,0,66,1334,30,4220,0,212
2022-03-31,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10083,0,0,140,0,0,0,0,0
2022-03-31,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17810,238,8264,8774,0,0,1702,0,5042,0,0
2022-03-31,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1143,0,0,117,0,0,0,0,91,0
2022-03-31,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10975,1326,0,3937,53,0,305,3,3219,11,0
2022-03-31,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9154,890,7590,4962,0,162,1452,7,3399,0,0
2022-03-31,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11241,0,1049,3509,0,0,412,418,2573,0,0
2022-03-31,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13482,432,7385,8138,0,287,976,872,5176,0,0
2022-03-31,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7855,162,3607,0,0,0,346,334,2099,0,1055
2022-03-31,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25910,0,5844,12585,0,271,2027,452,6352,0,310
2022-03-31,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5466,0,4002,2359,0,164,371,93,1980,0,0
2022-03-31,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11399,0,3243,3097,0,6,552,1,2943,0,0
2022-03-31,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9825,0,4959,3453,0,282,527,48,3258,0,0
2022-03-31,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33905,0,1061,17249,0,0,5196,182,9457,0,0
2022-03-31,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11940,0,0,5164,0,0,494,588,2613,0,0
2022-03-31,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8145,0,0,3883,0,0,638,449,2676,0,0
2022-03-31,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,8179,0,2315,2703,0,0,741,147,1983,0,0
2022-03-31,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11031,0,0,5681,0,0,1471,155,2469,0,0
2022-03-31,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11527,0,5960,6006,0,694,1281,834,3755,0,0
2022-03-31,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9525,0,1487,3825,0,63,302,0,3453,0,0
2022-03-31,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14166,1072,11220,6128,155,187,1372,7,3427,0,0
2022-03-31,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6814,0,8371,3540,0,419,1596,128,2428,0,420
2022-03-31,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,4563,0,0,270,0,0,0,0,0
2022-03-31,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,9
2022-03-31,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,19832,1388,6892,10319,5,2333,1902,772,5722,31,462
2022-03-31,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0,0,1489,0,0,0,0,0,0,0,0
2022-03-31,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,7110,0,0,106,0,0,0,0,0
2022-03-31,G82071,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,3593,0,0,0,0,0,0,0,0
2022-03-31,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14709,2029,0,6043,106,0,932,952,3749,10,0
2022-03-31,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,23027,0,4632,9294,0,6,1521,604,3321,0,0
2022-03-31,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5134,0,2412,1214,0,10,382,0,2273,0,209
2022-03-31,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6302,20,310,2410,0,0,2,11,1626,0,0
2022-03-31,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7661,0,0,3502,0,0,1157,39,2320,0,4
2022-03-31,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8416,0,5100,2544,0,72,750,0,1712,0,0
2022-03-31,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7860,0,0,0,0,0,767,0,2431,0,0
2022-03-31,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7018,0,399,0,0,0,573,141,1769,0,0
2022-03-31,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13454,709,4005,4353,0,2,74,39,3506,0,0
2022-03-31,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,15137,0,10945,5825,0,1534,1432,389,4094,0,0
2022-03-31,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,10787,0,1458,4824,0,100,759,182,2107,0,36
2022-03-31,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8425,0,2101,3859,0,0,786,116,1966,0,0
